ID,EI,Ts0,d1,d3,lm,ell,fold
135,0.000777772867344,1.1468450950400435,1.5049945222045733e-05,3.227890403500665e-05,-3.2892000471600875,-0.1918544012249544,train
136,0.0003755083919867,1.1261963327245796,1.2465414444692573e-05,2.486040690030426e-05,-3.071460186393278,-0.1603503056584848,train
137,0.0006277671933389,1.0136247295979184,1.1004242690452356e-05,2.8219677816510536e-05,-2.766551445586296,-0.1812619271539487,train
139,0.0014894447103115,1.0155316052871926,1.2490903892733811e-05,2.502837630407957e-05,-2.3224706476987595,-0.16830535023286,train
140,0.0007028490740989,1.0351339144936471,1.4291446525769025e-05,2.6967780244098797e-05,-3.745091174505178,-0.0725427243262048,train
141,0.0007232043654771,1.074189832393356,3.398870592278768e-06,2.6578549291742288e-05,-3.573424040822558,-0.0434048261537745,train
142,0.0006967528606067,1.0580743765534235,2.460921077030796e-06,3.117120763954777e-05,-3.245696832046447,-0.0849927856496183,train
144,0.0005213871692886,1.050657406650373,6.726498951734887e-06,2.8591848113456605e-05,-2.84457971908168,-0.0233690681434577,train
145,0.0014524003453015,1.0972304398105197,5.642707050094177e-06,2.8099058799018297e-05,-2.548909867315934,-0.0909041247224614,train
148,0.0009400128728479,1.0139130537807397,3.489597265713893e-06,3.908562266030386e-05,-3.488016532171844,-0.6552844020213457,train
149,0.0009570620451082,1.121422206457144,1.479979762826505e-05,4.2792362306255214e-05,-3.3907618237580124,-0.6129600300327307,train
150,0.0007742106023986,1.008049258125686,9.337204212772932e-06,3.894551014092329e-05,-2.970273782277697,-0.6031832957596407,train
151,0.0008032482519945,1.116314370104451,1.3763658376828426e-05,4.243302923177251e-05,-2.6620618485408736,-0.6132473901506728,train
152,0.0013736278993828,1.0893548294789726,1.6184329608491346e-06,3.853832911881075e-05,-2.413703634648268,-0.6678743547575806,train
153,0.0007314426056469,1.0500326504521542,8.790869805779559e-06,3.710900107848241e-05,-2.341605549851473,-0.6183226855768277,train
154,0.0009507502860849,1.1019999411675336,2.3474938051709544e-06,3.587939971196431e-05,-3.8585249076437433,-0.5116736942951227,train
155,0.0005403971575384,1.062750750688771,1.2749632026388458e-05,3.829710517433459e-05,-3.708589538877253,-0.5242170334322691,train
157,0.0007000226835701,1.1491355400187069,1.8700597400730991e-06,3.676346854312636e-05,-2.949127216078117,-0.5845312622835703,train
158,0.0010522564824923,1.0909247523612915,6.843486975839627e-06,3.877908511259787e-05,-2.862774120147189,-0.5477756126219132,train
162,0.0008641741995109,1.0384283031938022,1.2756533814818828e-05,4.4261780984056575e-05,-3.637724304914856,-0.4746977352748702,train
163,0.0012128399527391,1.121131913181369,1.4954858948671998e-05,4.294600176092903e-05,-3.337191509191214,-0.4149633724992959,train
164,0.0005687845330245,1.078925401342644,1.127308346873405e-05,4.314739776435884e-05,-3.1015175036167104,-0.4147638576897672,train
165,0.0003697070634368,1.0369287293481857,1.6661948170536085e-06,4.605646090675432e-05,-2.76765134123108,-0.401246679323201,train
167,0.0015081656017484,1.0628399443164651,4.436014409106335e-06,3.575215121682256e-05,-2.1982019361187173,-0.4013910703197061,train
168,0.000658740468599,1.0429492571122232,4.793778859910426e-06,3.748965697883193e-05,-3.8456805960517855,-0.3672268650954674,train
169,0.0013363012880628,1.1367326808124971,5.7061195574739175e-06,3.7354989284845946e-05,-3.481830945152752,-0.3274612411874874,train
171,0.0016691677824574,1.042812735679358,7.89136235655852e-06,3.7260748545794806e-05,-3.0593509140266364,-0.3839318626487737,train
172,0.0006105340328965,1.1526178500288524,2.14109358275418e-06,4.387638455334925e-05,-2.693654272121547,-0.3434023860043948,train
173,0.000848491230114,1.124304089209606,1.4028757506611432e-06,4.261226012688501e-05,-2.492889596388081,-0.3727723356093177,train
174,0.0009866063422104,1.1531467334688128,1.2051496378080446e-05,3.991029004827874e-05,-2.2601839364863108,-0.3896725064017438,train
175,0.0016776534732105,1.1407307812334144,1.266853331267014e-05,3.561172804012749e-05,-3.960161350194781,-0.2531181744010299,train
176,0.0010706969767208,1.1137746519967409,7.59460956309322e-06,4.089362204056306e-05,-3.633262160093124,-0.2349660736382489,train
177,0.0008597648405413,1.018326479783645,1.217041874513746e-05,4.3284205448969626e-05,-3.292908957657122,-0.2814794329420567,train
178,0.0009343310040805,1.1092625765749382,1.2926998528049346e-06,4.425072955309887e-05,-3.0279289770047275,-0.2548768681005833,train
179,0.0016523648250688,1.0354592424283378,1.1395581695238446e-05,4.526735676330749e-05,-2.7848860208196866,-0.2675342651743404,train
180,0.000622405748313,1.0949482023850428,8.040497723919374e-06,3.709208661621432e-05,-2.534421156068443,-0.206898453765699,train
181,0.0009846476236764,1.1234547478154693,4.143668797913295e-06,4.058785266515537e-05,-2.1573066407264943,-0.2057018453184068,train
182,0.0014024204567329,1.0859290044103915,1.4341864566863778e-05,4.492154121847311e-05,-3.7459317619203767,-0.1584601561737621,train
184,0.0006577134454251,1.056571301694065,6.020797829632814e-06,3.983343583877137e-05,-3.2758694796261607,-0.103407189338429,train
185,0.001147082295674,1.1261107406366668,1.1148943559274473e-05,3.7629704907539175e-05,-3.143363399711987,-0.1894227714642091,train
188,0.0003102050495041,1.039790586045263,6.652641011435405e-06,3.7777597040923246e-05,-2.344759131692923,-0.1572972553485287,train
190,0.0014570033056549,1.0852967207442543,1.3478589686313934e-05,3.989676701870825e-05,-3.6036030198463536,-0.0773581130320922,train
192,0.0016360884499518,1.109176940270478,3.989120207451694e-06,4.040759459122799e-05,-2.952811929539532,-0.0836047908147006,train
193,0.0005077251947106,1.13501723842754,1.1872201064576132e-05,4.351017224037264e-05,-2.787983207168499,-0.0312224532548513,train
194,0.0010782352966899,1.0488828692211165,1.196802955658995e-06,4.538988708665817e-05,-2.4864573584773666,-0.0961708053392216,train
195,0.0009235838924914,1.097126747528506,2.2477283878611126e-06,3.959850673854642e-05,-2.3520627353576087,-0.0570484640314522,train
196,0.0015298439502436,1.1170599307772051,4.657204237965815e-06,5.1575895805122247e-05,-3.8945819958702392,-0.6165945920027319,train
198,0.0004736888604672,1.105201527406933,8.736134215820406e-06,4.869408908935073e-05,-3.447481354231768,-0.6705048410759595,train
199,0.001370266210853,1.1483930849971546,6.595804695862521e-06,4.766712381806034e-05,-2.995048259760701,-0.690422920477696,train
203,0.0011183079782628,1.11113619797603,4.013192031864173e-06,4.791358368174835e-05,-3.847783381586773,-0.585372763840891,train
204,0.0007469363382039,1.0539508156883666,2.375555103180941e-06,5.002213777933158e-05,-3.7085946042048494,-0.5478182810672598,train
207,0.0010471403223928,1.0254520409955947,4.621184400957471e-06,5.53730099202971e-05,-2.665301410802589,-0.5692550519741632,train
208,0.0009958070150205,1.1180642570193629,7.255377669159872e-06,5.296538230558661e-05,-2.546834899491768,-0.515194684204456,train
209,0.0008515149432508,1.1437945485896377,1.1036447867746982e-05,5.43732612013713e-05,-2.290270115076144,-0.5436453839339886,train
210,0.0015683583013703,1.0053994218679083,1.5080909824699692e-05,4.898544132656391e-05,-3.78394465002112,-0.4218513851507814,train
211,0.0013467501600699,1.085638281120067,1.1092943037506212e-05,4.8759075939967895e-05,-3.719388794957621,-0.4139997157837273,train
212,0.0007592348168473,1.0230750493545098,5.076703969770024e-06,5.540964965046065e-05,-3.3736965041014604,-0.4327904842618462,train
213,0.0012571157461239,1.152210382071735,4.153218034842885e-06,4.876131669419626e-05,-3.110498162116031,-0.4895296522074626,train
215,0.0012875358045106,1.0447825672308255,1.1740150007083e-05,5.696680355701088e-05,-2.5917827585847717,-0.4938716471888157,train
218,0.000419237640172,1.1299935247554755,6.6250556517070375e-06,5.183967295571504e-05,-3.5918209125399105,-0.3805904949825121,train
220,0.0009559362001976,1.1413980541367446,1.1203196716146252e-05,5.430646867829965e-05,-3.020169916020907,-0.3805301632008488,train
221,0.0006058774469031,1.078697149062934,2.1844808650020104e-06,5.532884627364389e-05,-2.900122751074111,-0.3215351143988314,train
222,0.0013978389930803,1.012944958621318,8.057726700562159e-06,5.637762483032933e-05,-2.480070489249729,-0.3327778656307281,train
223,0.001014497428784,1.0493723908781551,7.087962656143691e-06,5.570120516593291e-05,-2.2718388962565585,-0.3362946893684131,train
225,0.0014355005504757,1.0343633627698992,1.5039757505732272e-05,5.241311602023807e-05,-3.6398412716584168,-0.233684129183555,train
226,0.0009112887253077,1.1459201406149606,7.173514642872884e-06,5.501951882337162e-05,-3.3129896848420928,-0.2287114556129151,train
227,0.0012239582940657,1.152854488410533,3.4292269139435064e-06,5.30610126980842e-05,-2.999262548327424,-0.2975157160191164,train
228,0.0003266602530377,1.0480113330242395,1.4284523704847913e-05,5.629845031844124e-05,-2.6485143055951714,-0.2228953408368252,train
229,0.0008042407615391,1.0849853016423954,5.548387808769764e-06,5.72117618773406e-05,-2.6083461202216363,-0.2770317491929898,train
231,0.0016215590450055,1.1438055899799842,1.0246904684893712e-06,4.911315581108798e-05,-3.9331700061599433,-0.139576551701659,train
234,0.0008419020271526,1.0851873721189929,3.3286081325113238e-06,4.6699584243334506e-05,-3.045840728193653,-0.1455108173325553,train
235,0.0015015709760093,1.0683263730186296,5.6780990397663085e-06,5.46523374112828e-05,-2.8097719466270967,-0.116978215569662,train
236,0.0012742963702466,1.1504161884374025,8.945222845255852e-06,4.921002587493195e-05,-2.600229498130919,-0.1772921615344638,train
237,0.0015270158067682,1.046029951058597,7.35259054112918e-06,4.821139372431436e-05,-2.179330394095002,-0.1988170629782545,train
238,0.000440213654337,1.099811689289726,2.260794333815392e-06,4.807029053870512e-05,-3.856564853621808,-0.0146172151350845,train
239,0.0007456641916573,1.137411591975786,6.362351254841634e-06,5.131557018989224e-05,-3.6631064383066176,-0.0744719609664248,train
244,0.0007408656256123,1.0788097384710706,5.746208537064002e-06,5.568212721025103e-05,-2.130840957262162,-0.0035424980431134,train
245,0.0010280075342202,1.144746170491552,7.47431592196592e-06,6.148640403190231e-05,-3.743303707723305,-0.6772410780407321,train
247,0.000357615888731,1.0826580345801402,1.0623613409556524e-05,6.863338448706216e-05,-3.2924740574579814,-0.6900393105531925,train
248,0.0012260692161011,1.14952694879539,1.0157814144257091e-05,6.217917290582842e-05,-3.086782532253536,-0.6805797823186396,train
249,0.0003255749122901,1.0343016162738292,1.1974930483897586e-06,6.642034062364519e-05,-2.8450846054124064,-0.6001138146530628,train
250,0.0006340162636274,1.140002820325034,7.823095315955948e-06,5.9430429350602406e-05,-2.3869090707718668,-0.6734546403798907,train
253,0.001147279828613,1.1447786739195875,1.3399421843612311e-05,6.607182561123164e-05,-3.678496444423427,-0.586320280728607,train
254,0.0011410400218905,1.1518319245962636,5.343385033921263e-06,6.771937021640866e-05,-3.305964067680305,-0.5240661395128073,train
255,0.0009395086115521,1.0284987541424768,1.4051845465215466e-05,6.09917954537475e-05,-3.0024905985234174,-0.5437129710458058,train
256,0.001092044138165,1.047197115069804,1.4980556513305135e-05,6.143884122140882e-05,-2.851718296396584,-0.5744287459877491,train
257,0.0008266503315646,1.0843381075046543,5.722153932231429e-06,6.575515565599476e-05,-2.6216576256871136,-0.5173203889063552,train
259,0.000477842906366,1.0566593718030677,8.39448915936134e-06,5.9373801607065125e-05,-3.768627888627905,-0.4556732814527937,train
260,0.0015013331779426,1.123009098624532,1.2758376186409476e-05,6.173398423506797e-05,-3.6485312581893417,-0.4281348207886749,train
261,0.0005837817394711,1.0401041802929218,2.985823745938793e-06,5.76823289371164e-05,-3.191044325643705,-0.417080230172382,train
262,0.0009814045418669,1.1152334724599204,1.4380744559286365e-05,6.445277285929877e-05,-3.0339571839473085,-0.4250467853274934,train
263,0.0015722338585964,1.0027199150767585,1.4481417932290987e-05,6.266292306869932e-05,-2.7684864836120338,-0.407857422081084,train
264,0.0003203044257257,1.0686999044838257,4.681110778355337e-06,6.61072477477471e-05,-2.602443623762643,-0.440624951105682,train
265,0.0015137712426625,1.0182970439261292,1.3155722197664574e-05,6.233096799456292e-05,-2.235999171299913,-0.4900959604638463,train
266,0.0003121080688481,1.0262854650761042,7.551073731549325e-06,5.9193749422925735e-05,-3.776972644021406,-0.3239128599978418,train
268,0.000896944509745,1.0648199255665107,8.546675745274989e-06,5.951528955138056e-05,-3.1923759032791463,-0.3351885218857932,train
271,0.0009445117957982,1.1520982325338731,4.377170410837541e-06,6.58433421334397e-05,-2.5964729887261453,-0.3085480231236548,train
272,0.0014421261543281,1.0182242463867623,1.4243170231973751e-05,5.913785747362005e-05,-2.2006069398175745,-0.3109750941412014,train
274,0.0015957007313786,1.0461191162168149,1.3222640092244436e-05,5.77777232692972e-05,-3.570845832970232,-0.2142073025306427,train
275,0.0005500517794416,1.0985234542310227,7.492809911968816e-06,6.652324291674192e-05,-3.394670061430383,-0.2475085368001029,train
277,0.0003440763350119,1.1125242762572376,1.2818580962689624e-05,6.602346597160298e-05,-2.83437915538994,-0.2587031943142706,train
278,0.0016267069129219,1.0652850632560051,6.5421970349379575e-06,5.966950974429926e-05,-2.5331001995897644,-0.2406419717018715,train
280,0.000797153425632,1.0130528597025907,8.20825916509391e-06,6.774997333419833e-05,-3.9613829360790502,-0.1001384696921777,train
281,0.0016601571203776,1.0034203630648315,6.95199887016247e-06,6.824646845797204e-05,-3.481670632555434,-0.1240540390389856,train
283,0.0007999400063581,1.0980204776024542,1.4029332001782985e-05,5.877498356994625e-05,-3.098625681331544,-0.1904796783215711,train
284,0.000839749993614,1.1048369044813953,1.5453410374010518e-06,6.80672504151429e-05,-2.742218046270041,-0.1479368357184929,train
285,0.0014473636373147,1.0373278465890066,2.2831663670327786e-06,6.625929136222053e-05,-2.4802168767940462,-0.1805436627414514,train
286,0.0009202823449189,1.022059579582981,3.874668463479139e-06,6.641408253267455e-05,-2.2139901840089133,-0.1215179247932159,train
287,0.0016684180138755,1.07097006875336,4.448642505061427e-06,6.668673213051487e-05,-3.929988903410157,-0.0823739123024714,train
289,0.0008421686499342,1.0295431180809904,1.469957314084627e-05,6.436360364987507e-05,-3.277043675495644,-0.0857408767719405,train
290,0.0007196445336746,1.0494884239195863,2.643513953336545e-06,6.040820765510212e-05,-3.1347376767781063,-0.0789495163914733,train
291,0.000730118015716,1.07022374677383,1.0093997662536092e-05,6.772571693859682e-05,-2.676907960667869,-0.0818030065487431,train
292,0.0005609791886815,1.056158337458952,1.384097381613484e-05,5.793724772024761e-05,-2.4269762598798006,-0.0429244041986032,train
294,0.0009214540941367,1.007678528601624,1.3908551325659328e-05,7.033024840150474e-05,-3.797343072373145,-0.6965604176316795,train
296,0.0010314872884434,1.0208964482062608,8.343166212226494e-06,7.648088132019652e-05,-3.3260089010739065,-0.6060211122567851,train
297,0.0010130084688057,1.1411229408319168,2.770173508384388e-06,7.878861137342437e-05,-3.1536813418807963,-0.6980154226882632,train
298,0.0012312353964247,1.0290534315823443,7.791225024125807e-06,7.938267149801478e-05,-2.780446748568619,-0.6671127102687594,train
299,0.0006883183755685,1.1209276408904854,1.185176276244725e-06,6.89629231317145e-05,-2.570395653217775,-0.6967140717946556,train
300,0.0013386116867883,1.101375859540057,1.1889098412383346e-05,7.980972814225979e-05,-2.283474707279579,-0.6811811147835549,train
