ID,EI,Ts0,d1,d3,lm,ell,fold
44,0.0013805992158557,1.1114788936838098,6.597102791648303e-06,7.1346060674954325e-06,-3.314380842152025,-0.0277995838778929,train
45,0.001463308004877,1.122519080004124,7.592225962543156e-06,7.696617621487716e-06,-3.0464699282457515,-0.006575649517238,train
46,0.0016419415170393,1.1183174484757463,6.6913975235099405e-06,5.206687859752152e-06,-2.846293069047657,-0.0027596595367045,train
47,0.0006756066143346,1.1351134973728696,8.969447606669518e-06,8.89569395243809e-06,-2.595980830796315,-0.0077834663760731,test
48,0.0012456462679841,1.0250817956820628,8.970519048586803e-06,1.1501561997254584e-05,-2.208635010410732,-0.0554842848726472,train
49,0.0015102372553153,1.153487518503357,1.3082424352357425e-05,1.5899558342032336e-05,-3.862546920307101,-0.6137990007059905,train
50,0.0005876741360424,1.0301416500993128,1.1592784778651276e-05,1.4711249790455508e-05,-3.463937281285455,-0.6639985182128422,train
51,0.0013305875766298,1.028857017815522,1.0594948460170988e-05,2.3248302850932356e-05,-3.367534177472283,-0.6857361834486355,train
52,0.0010894181635314,1.136842826952462,1.3303983756867347e-05,1.3047958138381603e-05,-3.1610100229342426,-0.680091494210272,val
53,0.0003918491366379,1.0978185374599394,7.950372610119046e-06,1.7499726258988495e-05,-2.8042582920100885,-0.6056499178947659,train
54,0.0009166346907515,1.0806002034258042,1.4442150241635278e-05,2.037410614830938e-05,-2.5769981076097195,-0.6355759070650281,train
55,0.0010065150119375,1.080945876675815,7.335936450803506e-06,1.8833983817758743e-05,-2.1346914756843582,-0.6385167623596231,train
56,0.0005812981301605,1.07470997287176,9.472575107570157e-06,1.7542544713371884e-05,-3.7622999838662174,-0.5034705491172777,train
57,0.0006084575860818,1.1114297083573446,6.163943903856186e-06,2.1964598555278236e-05,-3.673361809584064,-0.5633124562014618,train
58,0.0004189268632186,1.1527916224137158,1.0613487839997856e-05,2.1330421423478844e-05,-3.32288814143108,-0.5114797546587604,val
59,0.0009827056421685,1.1091292240434816,2.1640127362130046e-06,1.9236477196089078e-05,-3.0657208233463757,-0.5599939067770519,train
60,0.0016325426201455,1.105757871819667,8.555517308509031e-06,1.857349329718432e-05,-2.7479502665722637,-0.5888393198946029,train
61,0.0003269638480627,1.005845779708729,8.040212953515852e-06,1.376553434144938e-05,-2.5195101631133667,-0.5789655553626825,train
62,0.0011954409958521,1.0828251155617603,8.655637250785492e-06,2.0112512401441684e-05,-2.111497807339271,-0.5224126842179282,val
63,0.0010449082173554,1.119036412682739,5.682632580414624e-06,2.0042249920143712e-05,-3.829532664187138,-0.4060698938356779,train
64,0.0013118681336779,1.1476244100629658,2.3335383341803216e-06,2.3090779881461677e-05,-3.624120659457814,-0.424494449632641,val
65,0.0015121071665646,1.020219554957835,8.295259908668207e-06,2.100697482103481e-05,-3.431968579448399,-0.4012927469418587,train
66,0.0004432893186227,1.0324464823159802,1.0032023376475108e-06,2.0977968097088763e-05,-3.1007211102310586,-0.4457444550446933,train
67,0.000915428197202,1.1293722476640986,1.2500677354833295e-05,2.006580138453133e-05,-2.8604451299617493,-0.4104234133025295,train
68,0.0015443616004631,1.003763357565204,9.144792330374045e-06,1.408121881482084e-05,-2.482522529583288,-0.4793987062596612,train
69,0.0011441411949859,1.1456151811068709,1.102862506311962e-05,1.2878649062298302e-05,-2.314696936847531,-0.4249551929774225,train
70,0.0016694052978296,1.0365822065639536,2.825212258577118e-06,1.7848959891567188e-05,-3.992234018061117,-0.3783539311374948,train
71,0.0004178610885528,1.0308781389487045,8.696160884244708e-06,2.223148852867208e-05,-3.669865186507349,-0.3933885537169598,val
72,0.0008359822658804,1.0156610046744146,1.4045742648774628e-05,2.127562265302083e-05,-3.2516512709184284,-0.3403166917446861,train
73,0.0005058293426473,1.1438546788106694,8.135104556110234e-06,1.8151042778675123e-05,-2.9784190682755023,-0.3759459593948915,train
74,0.0008742174314495,1.1182946116493908,2.7241566470828687e-06,1.4263387468006968e-05,-2.756921421982929,-0.3534719605953879,train
75,0.0007850292891378,1.1098915343329516,7.765759224260988e-06,2.133350224983498e-05,-2.4406089494462413,-0.3890233995175522,train
76,0.0010219238316751,1.072448486033871,7.448367994306862e-06,1.961362668593441e-05,-2.190872693803575,-0.348141939010877,train
77,0.0003144780996833,1.1328614758324598,1.246470183395332e-06,2.1447514284591624e-05,-3.840806979454402,-0.2504269194229302,train
78,0.0014314889728418,1.142841268142731,1.4960540026213182e-05,1.2810531742290491e-05,-3.5079038185711067,-0.2094304269043578,train
79,0.0013883507804611,1.1365692480720655,7.212745308653956e-06,2.074931426136928e-05,-3.2303415922619965,-0.2194115104740506,train
80,0.0015884366212668,1.066694368439024,1.613485647161711e-06,1.8664660140844623e-05,-3.037203881139893,-0.2011886849804863,val
81,0.0005815648786904,1.0062345829796755,1.117635794929758e-05,2.031113623777389e-05,-2.694712170540276,-0.2381089237363205,train
82,0.0009650587745811,1.0611395186125163,1.0496511989489847e-05,1.3501401627934249e-05,-2.617003997417403,-0.2969353014281008,train
83,0.0005410203991272,1.0273888628106362,4.078113625880583e-06,1.6770463421453806e-05,-2.155827521577258,-0.2904692088340023,train
84,0.0014251462866341,1.016856098702215,9.287854069619397e-06,1.4384955413844967e-05,-3.90499368713621,-0.1704875378627574,train
85,0.0007569658770668,1.071564711246623,1.326010529832809e-05,1.8829762066007292e-05,-3.6194217813751,-0.1815724267550418,test
86,0.0014409177447617,1.0069887372863435,1.437956681219046e-05,1.5712537338630488e-05,-3.3791451907741856,-0.1023647306981074,train
87,0.0013792145141558,1.1360323898062572,8.100571548082813e-06,2.154089483939746e-05,-2.944587835127797,-0.1344779008605594,val
88,0.0014427772585941,1.0447369072433967,8.655258617145581e-06,1.835530983767524e-05,-2.8310279896721595,-0.1022910631628786,train
89,0.0003552708469427,1.0995713521934922,1.2897620447141484e-05,1.41087007879614e-05,-2.629833256615385,-0.1184594015689473,train
90,0.0007092486155965,1.0881275253017122,1.161578452664815e-05,1.4550269855562886e-05,-2.323137775677259,-0.1303854291520487,train
91,0.000834152880787,1.0601797913134718,3.006071461078057e-06,1.6918593589259004e-05,-3.948579471075517,-0.084308197601037,val
92,0.000673890928334,1.1479607814602448,2.4599222992951004e-06,2.3212268347520183e-05,-3.541440548162869,-0.0187058184406481,train
93,0.0015351875147971,1.1175357031878084,9.243645625213394e-06,1.6043436627243223e-05,-3.3332534266264897,-0.0586214148280869,train
94,0.0013761060085166,1.0863892155525716,2.303261029585613e-06,1.940712998669641e-05,-2.967129027626637,-0.0987293989983572,train
95,0.0009456015495674,1.046314992997394,8.376180454776783e-06,1.883479760122163e-05,-2.664978128625468,-0.0108902896385943,test
96,0.0009106993399108,1.035799176238265,9.219735516638473e-06,2.3213737818991805e-05,-2.50104739461026,-0.0852041902012069,train
97,0.0010695568479182,1.1194380546426317,1.3509873473520496e-06,1.3835288278953323e-05,-2.2857268805233595,-0.0712160917193007,train
98,0.0003940224810901,1.0198188800519403,9.967048462608394e-06,3.3783593020712666e-05,-3.8451862591794983,-0.6887564037476567,test
99,0.0013434244529559,1.0860710896449592,7.591224694798391e-06,2.527308224608414e-05,-3.653480678461384,-0.6374937609492533,val
100,0.0013708355695739,1.1386792430598829,7.137288754678374e-06,3.0628317639402715e-05,-3.2035800331558493,-0.6253169991966236,train
101,0.0016446315697949,1.0425340274838586,3.019932530996509e-06,2.6072779844668737e-05,-2.969806227417238,-0.6285952374622272,train
102,0.0010645998231454,1.0381235816768823,3.786033333739578e-06,2.9680970075988268e-05,-2.8751838277994737,-0.6135131904092622,val
103,0.001264549194308,1.0732591280969994,7.703069158285514e-06,3.087981193851299e-05,-2.3771051971678454,-0.6611585210208496,train
104,0.0015966577894494,1.1026070254924631,7.266959007948768e-06,3.180471519512875e-05,-2.29010168616302,-0.6149390583219949,train
105,0.0009431610139206,1.0282481918155737,5.343115757233312e-06,3.0592619892649244e-05,-3.87374689836078,-0.5184981873215118,val
106,0.0003914202713403,1.0917764118273272,1.1739510374779218e-05,2.8348204857348865e-05,-3.675711117665728,-0.510156327852129,val
107,0.0006301356618138,1.104159319482666,9.438718237195084e-06,2.453477280508868e-05,-3.19222125361886,-0.524008639602225,train
108,0.0016345067629583,1.060266063469426,1.201758364498137e-06,3.3296350347922414e-05,-3.013706023924119,-0.524568908648245,train
109,0.0005999593168891,1.0610810461158993,1.2300390508437687e-05,3.346418973109794e-05,-2.6777403031731355,-0.5209497812645227,train
110,0.0003423339093055,1.120412689259371,1.4803540206072106e-05,2.7188209328521068e-05,-2.4814458020999925,-0.5934619590587467,train
111,0.0006830231677182,1.0826161788479605,1.4707789354280615e-05,3.473114088168129e-05,-2.1452850281832507,-0.599109830905783,train
112,0.0015720949656467,1.1142221901514529,5.134839399597176e-06,2.9336628148727743e-05,-3.826866960501309,-0.4691619254556297,test
113,0.0016659720725298,1.0750655536946674,1.3612557834277547e-05,2.391740065963344e-05,-3.566810845028454,-0.4107341115280475,train
114,0.0010879806045469,1.1065887698596222,1.2580013407300916e-05,2.4036671937589914e-05,-3.381122201877343,-0.4665235779178401,train
115,0.0016790085108045,1.064800460433662,1.2460882689157016e-05,2.5671145525320142e-05,-3.120260084716609,-0.4414453240229789,train
116,0.0007066800666224,1.0499719301521793,3.25438575260708e-06,2.993804765143845e-05,-2.6764675075292508,-0.4855164667483713,train
117,0.0012694232458096,1.1110013250744046,1.443401669807066e-05,3.0461589753000215e-05,-2.485027829595798,-0.4329145721382443,train
118,0.0007346545790742,1.1139718985444258,1.1248036844863731e-05,2.822996397690729e-05,-2.295062050338992,-0.4757695977033602,train
119,0.0006068914339717,1.035439338493818,5.462345409479844e-06,3.1412785191396016e-05,-3.814791379646891,-0.3229631638702631,train
120,0.0012349361741658,1.0996305940226043,1.051623737610686e-05,2.741386268480881e-05,-3.48999405586299,-0.3486107150401616,train
121,0.0009314355527805,1.0501363600737528,2.5523923821124216e-06,3.2750169480010073e-05,-3.337705069771723,-0.329791658372284,val
122,0.0007835385542649,1.0752820970336483,2.8926354147346287e-06,3.391441521531287e-05,-3.058535072853952,-0.3165805534239465,test
123,0.0003835919545856,1.0118587308686868,4.768038848141765e-06,2.6795406274776164e-05,-2.786279123435622,-0.3952822240353722,test
124,0.00097143251327,1.1002759804906372,2.680186934596244e-06,2.7304841543530548e-05,-2.640132896241276,-0.3723798510843112,train
125,0.0009180819119029,1.0050767550749096,4.666822618692619e-06,3.128522760628863e-05,-2.183911733208743,-0.3077727498408139,train
126,0.0015482734233439,1.038155339774646,7.712094863072521e-06,2.875181632605919e-05,-3.8042761722134784,-0.2697160814368497,train
127,0.0009670555177521,1.0586273759888736,8.336622325071495e-06,2.8280989790689544e-05,-3.679202063264023,-0.2185837730655473,train
128,0.0007465787136457,1.033563713434821,1.2547232470220562e-05,3.107782733889426e-05,-3.2532276673285176,-0.22996507320404,val
129,0.0012321581231207,1.1238592967782102,1.48071242100612e-06,3.3455629192701627e-05,-3.150457977505185,-0.2057685619217494,test
130,0.0009690105937391,1.0770473296305692,4.9326459778836e-06,2.826265887031429e-05,-2.694118009405565,-0.2460144705794675,val
131,0.0007698400528457,1.0584892176103002,1.413301103608186e-05,2.6935984897856537e-05,-2.4938329081944883,-0.2066457116373092,train
132,0.0014182052638528,1.1345431089809617,8.379611832802601e-06,3.2456441985786826e-05,-2.248776126473433,-0.2333528312874276,train
133,0.0006687703234874,1.1202368583043327,8.620505519643555e-06,3.275532293839449e-05,-3.777544019907222,-0.1369664286452485,train
134,0.0005353974167144,1.0653728446499082,1.3632492791686588e-05,2.495125584940582e-05,-3.506376660680344,-0.1378155795496226,val
135,0.000777772867344,1.1468450950400435,1.5049945222045733e-05,3.227890403500665e-05,-3.2892000471600875,-0.1918544012249544,train
136,0.0003755083919867,1.1261963327245796,1.2465414444692573e-05,2.486040690030426e-05,-3.071460186393278,-0.1603503056584848,train
137,0.0006277671933389,1.0136247295979184,1.1004242690452356e-05,2.8219677816510536e-05,-2.766551445586296,-0.1812619271539487,train
138,0.0016598848740339,1.0540271911411472,1.1344589912697833e-05,2.4813593032081183e-05,-2.612633691461573,-0.1027255916299558,val
139,0.0014894447103115,1.0155316052871926,1.2490903892733811e-05,2.502837630407957e-05,-2.3224706476987595,-0.16830535023286,train
140,0.0007028490740989,1.0351339144936471,1.4291446525769025e-05,2.6967780244098797e-05,-3.745091174505178,-0.0725427243262048,train
141,0.0007232043654771,1.074189832393356,3.398870592278768e-06,2.6578549291742288e-05,-3.573424040822558,-0.0434048261537745,train
142,0.0006967528606067,1.0580743765534235,2.460921077030796e-06,3.117120763954777e-05,-3.245696832046447,-0.0849927856496183,train
143,0.000985810376072,1.0965244771523912,1.0201567386797226e-05,3.336440387986224e-05,-2.998450751353031,-0.007911155970112,test
144,0.0005213871692886,1.050657406650373,6.726498951734887e-06,2.8591848113456605e-05,-2.84457971908168,-0.0233690681434577,train
145,0.0014524003453015,1.0972304398105197,5.642707050094177e-06,2.8099058799018297e-05,-2.548909867315934,-0.0909041247224614,train
146,0.0008812790340027,1.1486564651022588,4.442453886971895e-06,3.2381390417093735e-05,-2.34777115540553,-0.040874404035777,test
147,0.0005490982176255,1.1013852041505658,9.715157821313858e-06,4.087294896772011e-05,-3.9886090909399,-0.645716749878005,test
148,0.0009400128728479,1.0139130537807397,3.489597265713893e-06,3.908562266030386e-05,-3.488016532171844,-0.6552844020213457,train
149,0.0009570620451082,1.121422206457144,1.479979762826505e-05,4.2792362306255214e-05,-3.3907618237580124,-0.6129600300327307,train
150,0.0007742106023986,1.008049258125686,9.337204212772932e-06,3.894551014092329e-05,-2.970273782277697,-0.6031832957596407,train
151,0.0008032482519945,1.116314370104451,1.3763658376828426e-05,4.243302923177251e-05,-2.6620618485408736,-0.6132473901506728,train
152,0.0013736278993828,1.0893548294789726,1.6184329608491346e-06,3.853832911881075e-05,-2.413703634648268,-0.6678743547575806,train
153,0.0007314426056469,1.0500326504521542,8.790869805779559e-06,3.710900107848241e-05,-2.341605549851473,-0.6183226855768277,train
154,0.0009507502860849,1.1019999411675336,2.3474938051709544e-06,3.587939971196431e-05,-3.8585249076437433,-0.5116736942951227,train
155,0.0005403971575384,1.062750750688771,1.2749632026388458e-05,3.829710517433459e-05,-3.708589538877253,-0.5242170334322691,train
156,0.0012689298767347,1.076151363286193,8.88078117294798e-06,3.775006407596708e-05,-3.365124118350289,-0.5722824425105323,val
157,0.0007000226835701,1.1491355400187069,1.8700597400730991e-06,3.676346854312636e-05,-2.949127216078117,-0.5845312622835703,train
158,0.0010522564824923,1.0909247523612915,6.843486975839627e-06,3.877908511259787e-05,-2.862774120147189,-0.5477756126219132,train
159,0.0010277995113222,1.128982975781668,1.2034244760508538e-05,3.5526312093216666e-05,-2.622445795391461,-0.5623977999713563,test
160,0.0012477182921911,1.121133585633406,8.437385518904004e-06,3.521927809951428e-05,-2.1255723175145413,-0.5360222782295878,val
161,0.0016683938533263,1.1420544892587854,3.5691573418239587e-06,3.7989786581098e-05,-3.8398023726889168,-0.408593601524673,val
162,0.0008641741995109,1.0384283031938022,1.2756533814818828e-05,4.4261780984056575e-05,-3.637724304914856,-0.4746977352748702,train
163,0.0012128399527391,1.121131913181369,1.4954858948671998e-05,4.294600176092903e-05,-3.337191509191214,-0.4149633724992959,train
164,0.0005687845330245,1.078925401342644,1.127308346873405e-05,4.314739776435884e-05,-3.1015175036167104,-0.4147638576897672,train
165,0.0003697070634368,1.0369287293481857,1.6661948170536085e-06,4.605646090675432e-05,-2.76765134123108,-0.401246679323201,train
166,0.0016311823735644,1.0309098256364966,1.0554139860786803e-05,3.9806856656395145e-05,-2.640449149453337,-0.4102352153697807,val
167,0.0015081656017484,1.0628399443164651,4.436014409106335e-06,3.575215121682256e-05,-2.1982019361187173,-0.4013910703197061,train
168,0.000658740468599,1.0429492571122232,4.793778859910426e-06,3.748965697883193e-05,-3.8456805960517855,-0.3672268650954674,train
169,0.0013363012880628,1.1367326808124971,5.7061195574739175e-06,3.7354989284845946e-05,-3.481830945152752,-0.3274612411874874,train
170,0.0009761005899687,1.1338369935211488,8.644987602267221e-06,4.241119506836613e-05,-3.38544512257266,-0.3662708122096658,test
171,0.0016691677824574,1.042812735679358,7.89136235655852e-06,3.7260748545794806e-05,-3.0593509140266364,-0.3839318626487737,train
172,0.0006105340328965,1.1526178500288524,2.14109358275418e-06,4.387638455334925e-05,-2.693654272121547,-0.3434023860043948,train
173,0.000848491230114,1.124304089209606,1.4028757506611432e-06,4.261226012688501e-05,-2.492889596388081,-0.3727723356093177,train
174,0.0009866063422104,1.1531467334688128,1.2051496378080446e-05,3.991029004827874e-05,-2.2601839364863108,-0.3896725064017438,train
175,0.0016776534732105,1.1407307812334144,1.266853331267014e-05,3.561172804012749e-05,-3.960161350194781,-0.2531181744010299,train
176,0.0010706969767208,1.1137746519967409,7.59460956309322e-06,4.089362204056306e-05,-3.633262160093124,-0.2349660736382489,train
177,0.0008597648405413,1.018326479783645,1.217041874513746e-05,4.3284205448969626e-05,-3.292908957657122,-0.2814794329420567,train
178,0.0009343310040805,1.1092625765749382,1.2926998528049346e-06,4.425072955309887e-05,-3.0279289770047275,-0.2548768681005833,train
179,0.0016523648250688,1.0354592424283378,1.1395581695238446e-05,4.526735676330749e-05,-2.7848860208196866,-0.2675342651743404,train
180,0.000622405748313,1.0949482023850428,8.040497723919374e-06,3.709208661621432e-05,-2.534421156068443,-0.206898453765699,train
181,0.0009846476236764,1.1234547478154693,4.143668797913295e-06,4.058785266515537e-05,-2.1573066407264943,-0.2057018453184068,train
182,0.0014024204567329,1.0859290044103915,1.4341864566863778e-05,4.492154121847311e-05,-3.7459317619203767,-0.1584601561737621,train
183,0.0013984735128562,1.0040946219767493,9.7116428717331e-06,3.998148097491982e-05,-3.542210332364289,-0.1647123764272833,test
184,0.0006577134454251,1.056571301694065,6.020797829632814e-06,3.983343583877137e-05,-3.2758694796261607,-0.103407189338429,train
185,0.001147082295674,1.1261107406366668,1.1148943559274473e-05,3.7629704907539175e-05,-3.143363399711987,-0.1894227714642091,train
186,0.0007714545913918,1.0816945048550108,9.12488952514265e-06,3.733417922684582e-05,-2.866668054255123,-0.1542297191010306,test
187,0.0003062084758678,1.06690765166277,4.5146090008622655e-06,4.533489080527268e-05,-2.4573795163593983,-0.1982512074697127,val
188,0.0003102050495041,1.039790586045263,6.652641011435405e-06,3.7777597040923246e-05,-2.344759131692923,-0.1572972553485287,train
189,0.0009457737465789,1.0467334431709443,6.819876701301909e-06,4.488346119701525e-05,-3.957985560148752,-0.0172229232983385,val
190,0.0014570033056549,1.0852967207442543,1.3478589686313934e-05,3.989676701870825e-05,-3.6036030198463536,-0.0773581130320922,train
191,0.0008724642570396,1.061986196523499,1.1821012431683776e-05,3.758905314752982e-05,-3.315349492899994,-0.0800735290333659,val
192,0.0016360884499518,1.109176940270478,3.989120207451694e-06,4.040759459122799e-05,-2.952811929539532,-0.0836047908147006,train
193,0.0005077251947106,1.13501723842754,1.1872201064576132e-05,4.351017224037264e-05,-2.787983207168499,-0.0312224532548513,train
194,0.0010782352966899,1.0488828692211165,1.196802955658995e-06,4.538988708665817e-05,-2.4864573584773666,-0.0961708053392216,train
195,0.0009235838924914,1.097126747528506,2.2477283878611126e-06,3.959850673854642e-05,-2.3520627353576087,-0.0570484640314522,train
196,0.0015298439502436,1.1170599307772051,4.657204237965815e-06,5.1575895805122247e-05,-3.8945819958702392,-0.6165945920027319,train
197,0.0012612326989831,1.0973368055246215,1.45335874078885e-05,4.820283789624107e-05,-3.5441275596152964,-0.6233703723359573,test
198,0.0004736888604672,1.105201527406933,8.736134215820406e-06,4.869408908935073e-05,-3.447481354231768,-0.6705048410759595,train
199,0.001370266210853,1.1483930849971546,6.595804695862521e-06,4.766712381806034e-05,-2.995048259760701,-0.690422920477696,train
200,0.0006465124854419,1.0186783786325646,5.390835742113912e-06,5.644391280378121e-05,-2.8487853802440477,-0.665414957068942,val
201,0.0004323981404993,1.0060431552390383,1.2036198042583056e-05,5.174734579889401e-05,-2.5411990086071943,-0.6037166082973184,val
202,0.0009994137304891,1.0953003535659236,1.0733103774069208e-05,5.201652142863941e-05,-2.3421248594961046,-0.6691779913815132,test
203,0.0011183079782628,1.11113619797603,4.013192031864173e-06,4.791358368174835e-05,-3.847783381586773,-0.585372763840891,train
204,0.0007469363382039,1.0539508156883666,2.375555103180941e-06,5.002213777933158e-05,-3.7085946042048494,-0.5478182810672598,train
205,0.0013586266274068,1.1215095014380707,1.1006421557925025e-06,4.849092498025851e-05,-3.318464012223492,-0.5819927807401213,val
206,0.0016308762108389,1.1253398787268742,1.328200414988954e-05,4.788052970331608e-05,-3.1231642301211293,-0.5404806321679415,test
207,0.0010471403223928,1.0254520409955947,4.621184400957471e-06,5.53730099202971e-05,-2.665301410802589,-0.5692550519741632,train
208,0.0009958070150205,1.1180642570193629,7.255377669159872e-06,5.296538230558661e-05,-2.546834899491768,-0.515194684204456,train
209,0.0008515149432508,1.1437945485896377,1.1036447867746982e-05,5.43732612013713e-05,-2.290270115076144,-0.5436453839339886,train
210,0.0015683583013703,1.0053994218679083,1.5080909824699692e-05,4.898544132656391e-05,-3.78394465002112,-0.4218513851507814,train
211,0.0013467501600699,1.085638281120067,1.1092943037506212e-05,4.8759075939967895e-05,-3.719388794957621,-0.4139997157837273,train
212,0.0007592348168473,1.0230750493545098,5.076703969770024e-06,5.540964965046065e-05,-3.3736965041014604,-0.4327904842618462,train
213,0.0012571157461239,1.152210382071735,4.153218034842885e-06,4.876131669419626e-05,-3.110498162116031,-0.4895296522074626,train
214,0.0011153331353029,1.0135267938276489,1.4798811843445148e-05,4.801844160275736e-05,-2.7453486698624525,-0.4360600945882433,val
215,0.0012875358045106,1.0447825672308255,1.1740150007083e-05,5.696680355701088e-05,-2.5917827585847717,-0.4938716471888157,train
216,0.0013870752603561,1.0155509433040788,9.098591403195738e-06,5.280785930404095e-05,-2.250155839216501,-0.4029599042678348,val
217,0.0011267390481873,1.0992737881154668,5.71637361268643e-06,5.704392835775512e-05,-3.738455299885569,-0.3295485700781331,test
218,0.000419237640172,1.1299935247554755,6.6250556517070375e-06,5.183967295571504e-05,-3.5918209125399105,-0.3805904949825121,train
